Timestamp,Dominant_Emotion,Confidence_Score
2026-03-07 17:41:23.097,happy,0.77
2026-03-07 17:41:23.144,neutral,0.93
2026-03-07 17:41:23.145,happy,0.85
2026-03-07 17:41:23.195,neutral,0.9
2026-03-07 17:41:23.195,happy,0.73
2026-03-07 17:41:23.247,neutral,0.89
2026-03-07 17:41:23.248,happy,0.67
2026-03-07 17:41:23.297,neutral,0.93
2026-03-07 17:41:23.298,happy,0.72
2026-03-07 17:41:23.353,neutral,0.89
2026-03-07 17:41:23.353,happy,0.9
2026-03-07 17:41:23.406,neutral,0.82
2026-03-07 17:41:23.406,happy,0.82
2026-03-07 17:41:23.460,neutral,0.63
2026-03-07 17:41:23.460,happy,0.95
2026-03-07 17:41:23.515,sad,0.45
2026-03-07 17:41:23.516,happy,0.94
2026-03-07 17:41:23.566,sad,0.73
2026-03-07 17:41:23.566,happy,0.83
2026-03-07 17:41:23.620,sad,0.77
2026-03-07 17:41:23.620,happy,0.92
2026-03-07 17:41:23.676,sad,0.8
2026-03-07 17:41:23.676,happy,0.86
2026-03-07 17:41:23.732,sad,0.75
2026-03-07 17:41:23.732,happy,0.87
2026-03-07 17:41:23.787,sad,0.7
2026-03-07 17:41:23.788,happy,0.82
2026-03-07 17:41:23.844,sad,0.78
2026-03-07 17:41:23.844,happy,0.81
2026-03-07 17:41:23.902,sad,0.88
2026-03-07 17:41:23.902,happy,0.88
2026-03-07 17:41:23.958,sad,0.7
2026-03-07 17:41:23.958,happy,0.81
2026-03-07 17:41:24.014,sad,0.83
2026-03-07 17:41:24.014,happy,0.93
2026-03-07 17:41:24.073,sad,0.79
2026-03-07 17:41:24.074,happy,0.76
2026-03-07 17:41:24.127,sad,0.72
2026-03-07 17:41:24.127,happy,0.61
2026-03-07 17:41:24.183,sad,0.82
2026-03-07 17:41:24.184,happy,0.85
2026-03-07 17:41:24.238,sad,0.69
2026-03-07 17:41:24.238,happy,0.9
2026-03-07 17:41:24.293,sad,0.76
2026-03-07 17:41:24.293,happy,0.77
2026-03-07 17:41:24.348,sad,0.76
2026-03-07 17:41:24.348,happy,0.82
2026-03-07 17:41:24.402,sad,0.81
2026-03-07 17:41:24.403,happy,0.89
2026-03-07 17:41:24.453,sad,0.75
2026-03-07 17:41:24.453,happy,0.73
2026-03-07 17:41:24.501,sad,0.74
2026-03-07 17:41:24.501,happy,0.83
2026-03-07 17:41:24.556,sad,0.8
2026-03-07 17:41:24.556,happy,0.85
2026-03-07 17:41:24.611,sad,0.81
2026-03-07 17:41:24.611,happy,0.62
2026-03-07 17:41:24.665,sad,0.65
2026-03-07 17:41:24.665,happy,0.72
2026-03-07 17:41:24.712,sad,0.66
2026-03-07 17:41:24.712,happy,0.71
2026-03-07 17:41:24.762,sad,0.81
2026-03-07 17:41:24.763,happy,0.69
2026-03-07 17:41:24.815,sad,0.68
2026-03-07 17:41:24.816,happy,0.98
2026-03-07 17:41:24.867,sad,0.48
2026-03-07 17:41:24.867,happy,0.93
2026-03-07 17:41:24.918,sad,0.63
2026-03-07 17:41:24.918,happy,0.79
2026-03-07 17:41:24.971,sad,0.63
2026-03-07 17:41:24.971,happy,0.98
2026-03-07 17:41:25.024,sad,0.42
2026-03-07 17:41:25.024,happy,0.99
2026-03-07 17:41:25.078,sad,0.67
2026-03-07 17:41:25.078,happy,0.88
2026-03-07 17:41:25.128,sad,0.67
2026-03-07 17:41:25.128,happy,0.61
2026-03-07 17:41:25.180,sad,0.58
2026-03-07 17:41:25.180,happy,0.89
2026-03-07 17:41:25.236,sad,0.53
2026-03-07 17:41:25.237,happy,0.81
2026-03-07 17:41:25.290,sad,0.5
2026-03-07 17:41:25.290,happy,0.87
2026-03-07 17:41:25.338,sad,0.59
2026-03-07 17:41:25.338,happy,0.78
2026-03-07 17:41:25.389,sad,0.6
2026-03-07 17:41:25.390,happy,0.91
2026-03-07 17:41:25.441,sad,0.64
2026-03-07 17:41:25.441,happy,0.93
2026-03-07 17:41:25.494,sad,0.68
2026-03-07 17:41:25.495,happy,0.87
2026-03-07 17:41:25.552,sad,0.56
2026-03-07 17:41:25.552,happy,0.91
2026-03-07 17:41:25.601,sad,0.71
2026-03-07 17:41:25.601,happy,0.9
2026-03-07 17:41:25.653,sad,0.66
2026-03-07 17:41:25.653,happy,0.87
2026-03-07 17:41:25.709,sad,0.75
2026-03-07 17:41:25.709,happy,0.97
2026-03-07 17:41:25.763,sad,0.72
2026-03-07 17:41:25.763,happy,0.98
2026-03-07 17:41:25.818,sad,0.66
2026-03-07 17:41:25.818,happy,1.0
2026-03-07 17:41:25.875,sad,0.77
2026-03-07 17:41:25.875,happy,1.0
2026-03-07 17:41:25.933,sad,0.76
2026-03-07 17:41:25.933,happy,0.46
2026-03-07 17:41:25.933,happy,1.0
2026-03-07 17:41:25.989,sad,0.61
2026-03-07 17:41:25.989,happy,1.0
2026-03-07 17:41:26.037,sad,0.72
2026-03-07 17:41:26.037,happy,1.0
2026-03-07 17:41:26.091,sad,0.75
2026-03-07 17:41:26.091,happy,0.99
2026-03-07 17:41:26.140,sad,0.78
2026-03-07 17:41:26.140,happy,0.63
2026-03-07 17:41:26.192,sad,0.7
2026-03-07 17:41:26.192,neutral,0.53
2026-03-07 17:41:26.245,sad,0.76
2026-03-07 17:41:26.245,happy,0.85
2026-03-07 17:41:26.301,sad,0.64
2026-03-07 17:41:26.301,happy,0.97
2026-03-07 17:41:26.358,sad,0.79
2026-03-07 17:41:26.359,happy,0.99
2026-03-07 17:41:26.409,sad,0.51
2026-03-07 17:41:26.409,happy,1.0
2026-03-07 17:41:26.455,sad,0.81
2026-03-07 17:41:26.456,happy,1.0
2026-03-07 17:41:26.504,sad,0.79
2026-03-07 17:41:26.504,happy,1.0
2026-03-07 17:41:26.555,sad,0.63
2026-03-07 17:41:26.556,happy,1.0
2026-03-07 17:41:26.603,sad,0.6
2026-03-07 17:41:26.603,happy,1.0
2026-03-07 17:41:26.649,sad,0.72
2026-03-07 17:41:26.649,happy,1.0
2026-03-07 17:41:26.695,sad,0.56
2026-03-07 17:41:26.695,happy,1.0
2026-03-07 17:41:26.742,sad,0.73
2026-03-07 17:41:26.743,happy,1.0
2026-03-07 17:41:26.788,neutral,0.65
2026-03-07 17:41:26.789,happy,0.99
2026-03-07 17:41:26.846,neutral,0.79
2026-03-07 17:41:26.847,happy,1.0
2026-03-07 17:41:26.902,neutral,0.63
2026-03-07 17:41:26.903,happy,1.0
2026-03-07 17:41:26.955,happy,0.58
2026-03-07 17:41:26.956,happy,1.0
2026-03-07 17:41:27.011,happy,0.74
2026-03-07 17:41:27.011,happy,1.0
2026-03-07 17:41:27.072,happy,0.81
2026-03-07 17:41:27.072,happy,1.0
2026-03-07 17:41:27.131,happy,0.92
2026-03-07 17:41:27.131,happy,0.99
2026-03-07 17:41:27.188,happy,0.86
2026-03-07 17:41:27.188,happy,0.98
2026-03-07 17:41:27.244,neutral,0.48
2026-03-07 17:41:27.244,happy,0.93
2026-03-07 17:41:27.300,neutral,0.6
2026-03-07 17:41:27.300,happy,0.98
2026-03-07 17:41:27.357,neutral,0.43
2026-03-07 17:41:27.357,happy,0.96
2026-03-07 17:41:27.414,neutral,0.65
2026-03-07 17:41:27.414,happy,0.94
2026-03-07 17:41:27.475,neutral,0.73
2026-03-07 17:41:27.475,happy,0.95
2026-03-07 17:41:27.533,neutral,0.38
2026-03-07 17:41:27.533,happy,0.82
2026-03-07 17:41:27.591,neutral,0.65
2026-03-07 17:41:27.591,happy,0.88
2026-03-07 17:41:27.648,neutral,0.59
2026-03-07 17:41:27.648,happy,0.77
2026-03-07 17:41:27.704,neutral,0.59
2026-03-07 17:41:27.705,happy,0.77
2026-03-07 17:41:27.757,neutral,0.38
2026-03-07 17:41:27.757,happy,0.72
2026-03-07 17:41:27.861,happy,0.42
2026-03-07 17:41:27.901,happy,0.73
2026-03-07 17:41:27.938,angry,0.3
2026-03-07 17:41:27.976,happy,0.49
2026-03-07 17:41:28.013,happy,0.58
2026-03-07 17:41:28.326,happy,0.59
2026-03-07 17:41:28.431,happy,0.61
2026-03-07 17:41:28.577,sad,0.83
2026-03-07 17:41:28.615,sad,0.63
2026-03-07 17:41:28.862,sad,0.53
2026-03-07 17:41:28.904,angry,0.4
2026-03-07 17:41:28.951,sad,0.54
2026-03-07 17:41:28.997,happy,0.79
2026-03-07 17:41:28.998,angry,0.59
2026-03-07 17:41:29.043,happy,0.85
2026-03-07 17:41:29.044,sad,0.32
2026-03-07 17:41:29.083,sad,0.4
2026-03-07 17:41:29.083,happy,0.69
2026-03-07 17:41:29.125,sad,0.45
2026-03-07 17:41:29.126,happy,0.53
2026-03-07 17:41:29.168,neutral,0.31
2026-03-07 17:41:29.168,happy,0.36
2026-03-07 17:41:29.205,happy,0.56
2026-03-07 17:41:29.243,happy,0.55
2026-03-07 17:41:29.285,happy,0.74
2026-03-07 17:41:29.326,happy,0.53
2026-03-07 17:41:29.363,happy,0.8
2026-03-07 17:41:29.398,happy,0.91
2026-03-07 17:41:29.435,happy,0.83
2026-03-07 17:41:29.473,happy,0.88
2026-03-07 17:41:29.512,happy,0.51
2026-03-07 17:41:29.555,happy,0.91
2026-03-07 17:41:29.592,happy,0.98
2026-03-07 17:41:29.632,happy,0.99
2026-03-07 17:41:29.670,happy,0.98
2026-03-07 17:41:29.708,happy,0.97
2026-03-07 17:41:29.745,happy,0.91
2026-03-07 17:41:29.788,happy,0.95
2026-03-07 17:41:29.827,happy,0.85
2026-03-07 17:41:29.867,happy,0.77
2026-03-07 17:41:29.907,happy,0.73
2026-03-07 17:41:29.945,happy,0.57
2026-03-07 17:41:29.981,happy,0.85
2026-03-07 17:41:30.022,happy,0.62
2026-03-07 17:41:30.059,happy,0.42
2026-03-07 17:41:30.098,happy,0.38
2026-03-07 17:41:30.136,happy,0.59
2026-03-07 17:41:30.176,happy,0.59
2026-03-07 17:41:30.215,happy,0.67
2026-03-07 17:41:30.260,happy,0.8
2026-03-07 17:41:30.303,happy,0.91
2026-03-07 17:41:30.344,happy,0.99
2026-03-07 17:41:30.383,happy,1.0
2026-03-07 17:41:30.423,happy,0.98
2026-03-07 17:41:30.461,happy,1.0
2026-03-07 17:41:30.502,happy,0.99
2026-03-07 17:41:30.540,happy,0.97
2026-03-07 17:41:30.581,happy,0.95
2026-03-07 17:41:30.619,happy,0.88
2026-03-07 17:41:30.656,happy,0.93
2026-03-07 17:41:30.700,happy,0.87
2026-03-07 17:41:30.740,happy,0.9
2026-03-07 17:41:30.777,happy,0.67
2026-03-07 17:41:30.814,happy,0.45
2026-03-07 17:41:30.850,happy,0.66
2026-03-07 17:41:30.889,happy,0.44
2026-03-07 17:41:30.926,surprise,0.46
2026-03-07 17:41:30.964,surprise,0.65
2026-03-07 17:41:31.010,surprise,0.62
2026-03-07 17:41:31.048,surprise,0.5
2026-03-07 17:41:31.085,surprise,0.38
2026-03-07 17:41:31.124,surprise,0.41
2026-03-07 17:41:31.161,surprise,0.7
2026-03-07 17:41:31.200,surprise,0.62
2026-03-07 17:41:31.239,surprise,0.82
2026-03-07 17:41:31.279,surprise,0.71
2026-03-07 17:41:31.321,surprise,0.71
2026-03-07 17:41:31.359,surprise,0.71
2026-03-07 17:41:31.396,surprise,0.49
2026-03-07 17:41:31.433,surprise,0.38
2026-03-07 17:41:31.474,neutral,0.54
2026-03-07 17:41:31.513,neutral,0.52
2026-03-07 17:41:31.554,neutral,0.45
2026-03-07 17:41:31.598,neutral,0.48
2026-03-07 17:41:31.638,happy,0.69
2026-03-07 17:41:31.676,happy,0.54
2026-03-07 17:41:31.715,happy,0.82
2026-03-07 17:41:31.753,happy,0.89
2026-03-07 17:41:31.789,happy,0.88
2026-03-07 17:41:31.826,happy,0.82
2026-03-07 17:41:31.868,happy,0.82
2026-03-07 17:41:31.908,happy,0.91
2026-03-07 17:41:31.947,happy,0.84
2026-03-07 17:41:31.988,happy,0.88
2026-03-07 17:41:32.027,happy,0.93
2026-03-07 17:41:32.068,happy,0.85
2026-03-07 17:41:32.107,happy,0.75
2026-03-07 17:41:32.147,happy,0.91
2026-03-07 17:41:32.186,happy,0.7
2026-03-07 17:41:32.227,happy,0.86
2026-03-07 17:41:32.268,happy,0.81
2026-03-07 17:41:32.311,happy,0.89
2026-03-07 17:41:32.353,happy,0.78
2026-03-07 17:41:32.398,happy,0.68
2026-03-07 17:41:32.441,happy,0.53
2026-03-07 17:41:32.489,happy,0.72
2026-03-07 17:41:32.537,happy,0.69
2026-03-07 17:41:32.584,happy,0.55
2026-03-07 17:41:32.626,happy,0.7
2026-03-07 17:41:32.671,happy,0.84
2026-03-07 17:41:32.714,sad,0.39
2026-03-07 17:41:32.759,happy,0.61
2026-03-07 17:41:32.807,neutral,0.41
2026-03-07 17:41:32.854,sad,0.43
2026-03-07 17:41:32.899,happy,0.53
2026-03-07 17:41:32.949,neutral,0.4
2026-03-07 17:41:32.991,happy,0.63
2026-03-07 17:41:33.039,happy,0.79
2026-03-07 17:41:33.039,sad,0.3
2026-03-07 17:41:33.086,happy,0.79
2026-03-07 17:41:33.140,happy,0.35
2026-03-07 17:41:33.182,happy,0.6
2026-03-07 17:41:33.225,angry,0.4
2026-03-07 17:41:33.268,neutral,0.27
2026-03-07 17:41:33.317,neutral,0.31
2026-03-07 17:41:33.615,happy,0.97
2026-03-07 17:41:33.663,happy,0.41
2026-03-07 17:41:33.714,happy,0.3
2026-03-07 17:41:33.714,sad,0.68
2026-03-07 17:41:33.760,sad,0.29
2026-03-07 17:41:33.811,sad,0.34
2026-03-07 17:41:33.861,happy,0.55
2026-03-07 17:41:33.910,sad,0.41
2026-03-07 17:41:33.955,sad,0.37
2026-03-07 17:41:34.005,angry,0.31
2026-03-07 17:41:34.050,sad,0.29
2026-03-07 17:41:34.100,neutral,0.41
2026-03-07 17:41:34.148,neutral,0.47
2026-03-07 17:41:34.200,neutral,0.41
2026-03-07 17:41:34.249,neutral,0.51
2026-03-07 17:41:34.298,neutral,0.59
2026-03-07 17:41:34.346,neutral,0.69
2026-03-07 17:41:34.391,neutral,0.5
2026-03-07 17:41:34.391,neutral,0.58
2026-03-07 17:41:34.391,angry,0.34
2026-03-07 17:41:34.433,neutral,0.35
2026-03-07 17:41:34.433,sad,0.5
2026-03-07 17:41:34.479,neutral,0.58
2026-03-07 17:41:34.479,neutral,0.39
2026-03-07 17:41:34.522,sad,0.45
2026-03-07 17:41:34.565,sad,0.8
2026-03-07 17:41:34.848,sad,0.42
2026-03-07 17:41:35.026,fear,0.32
2026-03-07 17:41:35.059,sad,0.64
2026-03-07 17:41:35.094,sad,0.69
2026-03-07 17:41:35.126,neutral,0.54
2026-03-07 17:41:35.162,neutral,0.41
2026-03-07 17:41:35.195,neutral,0.44
2026-03-07 17:41:35.231,neutral,0.43
2026-03-07 17:41:35.270,neutral,0.42
2026-03-07 17:41:35.303,angry,0.49
2026-03-07 17:41:35.336,neutral,0.44
2026-03-07 17:41:35.367,sad,0.39
2026-03-07 17:41:35.401,sad,0.28
2026-03-07 17:41:35.437,neutral,0.62
2026-03-07 17:41:35.470,neutral,0.59
2026-03-07 17:41:35.509,neutral,0.63
2026-03-07 17:41:35.542,neutral,0.55
2026-03-07 17:41:35.578,neutral,0.75
2026-03-07 17:41:35.615,neutral,0.59
